dh_deplete,h_crit,K_asp_eff,mu_boundary,A_close_max,A_close_mean,A_close_over_Afilm_max,A_close_over_Afilm_mean,Fn_asp_max,Fn_asp_mean,Fn_asp_over_Fnref_max,Fn_asp_over_Fnref_mean,Ft_fluid_max,Ft_asp_max,Ft_total_max,mu_TFF_alt_max,mu_total_max,mu_total_mean,mu_total_forward_mean,mu_total_reverse_mean,theta_min,pfilm_max,PARAM_SCORE,PASS_LEVEL,FAIL_REASON
2.300,1.000,5.000,0.100,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0120170232442,0.00954050941529,0.400567441473,0.318016980510,6.23313681838e-05,0.000521240221590,0.000557648101694,0.00207771227279,0.0185882700565,0.00259848531111,0.0133172372194,0.0133172372194,0.100145674579,137336.440741,1.07952459153,FAIL,COF_FAIL;
2.300,1.000,5.000,0.150,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0120170232442,0.00954050941529,0.400567441473,0.318016980510,6.23313681838e-05,0.000781860332385,0.000818268212489,0.00207771227279,0.0272756070830,0.00374178580752,0.0191766522636,0.0191766522636,0.100145674579,137336.440741,0.992651221266,FAIL,COF_FAIL;
2.300,1.000,5.000,0.200,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0120170232442,0.00954050941529,0.400567441473,0.318016980510,6.23313681838e-05,0.00104248044318,0.00107888832328,0.00207771227279,0.0359629441095,0.00488508630393,0.0250360673077,0.0250360673077,0.100145674579,137336.440741,0.905777851001,FAIL,COF_FAIL;
2.300,1.000,7.500,0.100,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0180255348663,0.0143107641229,0.600851162210,0.477025470765,6.23313681838e-05,0.000781860332385,0.000818268212489,0.00207771227279,0.0272756070830,0.00374178580752,0.0191766522636,0.0191766522636,0.100145674579,137336.440741,0.992651221266,FAIL,COF_FAIL;
2.300,1.000,7.500,0.150,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0180255348663,0.0143107641229,0.600851162210,0.477025470765,6.23313681838e-05,0.00117279049858,0.00120919837868,0.00207771227279,0.0403066126227,0.00545673655214,0.0279657748297,0.0279657748297,0.100145674579,137336.440741,0.862341165869,FAIL,COF_FAIL;
2.300,1.000,7.500,0.200,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0180255348663,0.0143107641229,0.600851162210,0.477025470765,6.23313681838e-05,0.00156372066477,0.00160012854487,0.00207771227279,0.0533376181624,0.00717168729676,0.0367548973959,0.0367548973959,0.100145674579,137336.440741,0.732031110471,STRONG_PASS,OK
2.300,1.000,10.000,0.100,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0240340464884,0.0190810188306,0.801134882946,0.636033961019,6.23313681838e-05,0.00104248044318,0.00107888832328,0.00207771227279,0.0359629441095,0.00488508630393,0.0250360673077,0.0250360673077,0.100145674579,137336.440741,0.905777851001,FAIL,COF_FAIL;
2.300,1.000,10.000,0.150,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0240340464884,0.0190810188306,0.801134882946,0.636033961019,6.23313681838e-05,0.00156372066477,0.00160012854487,0.00207771227279,0.0533376181624,0.00717168729676,0.0367548973959,0.0367548973959,0.100145674579,137336.440741,0.732031110471,STRONG_PASS,OK
2.300,1.000,10.000,0.200,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0240340464884,0.0190810188306,0.801134882946,0.636033961019,6.23313681838e-05,0.00208496088636,0.00212136876646,0.00207771227279,0.0707122922154,0.00945828828958,0.0484737274841,0.0484737274841,0.100145674579,137336.440741,0.558284369941,STRONG_PASS,OK
2.300,1.000,12.500,0.100,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0300425581105,0.0238512735382,1.00141860368,0.795042451274,6.23313681838e-05,0.00130310055397,0.00133950843408,0.00207771227279,0.0446502811360,0.00602838680034,0.0308954823518,0.0308954823518,0.100145674579,137336.440741,0.820323084419,FAIL,COF_FAIL;
